Num (Col 1),Num (Col 2),Num (Col 3),Num (Col 4),Num (Col 5),Num (Col 6),Num (Col 7),Num (Col 8),Num (Col 9),Num (Col 10),Num (Col 11),Num (Col 12),Num (Col 13),Num (Col 14),Num (Col 15),Num (Col 16),Num (Col 17),Num (Col 18),Num (Col 19),Num (Col 20),Num (Col 21),Num (Col 22),Num (Col 23),Num (Col 24),Num (Col 25),Num (Col 26),Num (Col 27),Num (Col 28),Num (Col 29),Num (Col 30),Num (Col 31),Num (Col 32),Num (Col 33),Num (Col 34),Num (Col 35),Num (Col 36),Num (Col 37),Num (Col 38),Num (Col 39),Num (Col 40),Num (Col 41),Num (Col 42),Num (Col 43),Num (Col 44),Num (Col 45),Num (Col 46),Num (Col 47),Num (Col 48),Num (Col 49),Num (Col 50),Num (Col 51),Num (Col 52),Num (Col 53),Num (Col 54),Num (Col 55),Num (Col 56),Num (Col 57),Num (Col 58),Num (Col 59),Num (Col 60),Num (Col 61),Num (Col 62),Num (Col 63),Num (Col 64),Num (Col 65),Num (Col 66),Num (Col 67),Num (Col 68),Num (Col 69),Num (Col 70),Num (Col 71),Num (Col 72),Num (Col 73),Num (Col 74),Num (Col 75),Num (Col 76),Num (Col 77),Num (Col 78),Num (Col 79),Num (Col 80),Num (Col 81),Num (Col 82),Num (Col 83),Num (Col 84),Num (Col 85),Num (Col 86),Num (Col 87),Num (Col 88),Num (Col 89),Num (Col 90),Num (Col 91),Num (Col 92),Num (Col 93),Num (Col 94),Num (Col 95),Num (Col 96),Num (Col 97),Num (Col 98),Num (Col 99),Num (Col 100),Num (Col 101),Num (Col 102),Num (Col 103),Nom (Col 104),Nom (Col 105),Nom (Col 106),Target (Col 107)
0.39840669768418907,0.5031183212289638,0.6152257309785905,0.6120084867713851,0.5355201197107141,0.6037591274356243,0.6986890608422724,0.47308479436948386,0.7288843658133711,0.6783213708963489,0.5790865701232052,0.5894519801415745,0.3542342889225611,0.40412251402885196,0.33496604798434726,0.2775215464112255,0.5570230422431695,0.2928558340106829,0.2451191515971857,0.28642023998981114,0.579258124783123,0.7207664105238113,0.43434111302775136,0.30235516495292286,0.3543947933303175,0.30303516774687095,0.5003568140550463,0.6181660122282852,0.42068726967118086,0.30528325194101386,0.5428712801892775,0.4049218833547968,0.7300729265784276,0.5032263485874638,0.7553145379250803,0.5374154574152609,0.3435272199002976,0.5660308108445669,0.6038155963666009,0.4674521863283399,0.6901862050199463,0.21780093914205306,0.46936680765369115,0.0,0.5313814341702942,0.4429400323651513,0.6006815716396656,0.3894446693817903,0.3664168619575913,0.49154376218665624,0.5063780331112643,0.498217898488028,0.3779217834437639,0.28168846754915533,0.17944310851174486,0.6197390835257343,0.5124157429541467,0.3185935787032351,0.2720463471487508,0.30206641574655435,0.3604859588393609,0.2153297411085682,0.2970424820470794,0.5822552732068591,0.6707353160790491,0.4460270115566251,0.38808189648047303,0.6199158629160617,0.4510547426281588,0.5726419817879782,0.449630186913744,0.1666640446529069,0.41780596715220447,0.49686995023515484,0.46470855985037735,0.43074712238485685,0.6417402665894262,0.582303925937012,0.4442073183406456,0.40620707682670987,0.4356692788127235,0.493925879076374,0.604541682089334,0.2031712709500427,0.28795724762584857,0.5287836071159056,0.43872566627889137,0.35834988154814873,0.3594226665253391,0.4346748733004501,0.5794528670049536,0.5372596427167771,0.4633092368229901,0.5347186331125164,0.3278785990342824,0.4247171049064109,0.35693533538842503,0.71593708432632,0.5056221928367653,0.5480383656102931,0.4273283308980097,0.3753205611508913,0.466822809831696,0.0,0.0,0.0,0
0.4530759825846764,0.6115854922205312,0.4864499715315401,0.5324901636068996,0.6203811385646922,0.5921177700613632,0.39525543001762536,0.36155009614184697,0.1871161966525599,0.5965372322603572,0.5729569157256945,0.5564997768507848,0.16580173389807712,0.24459791036078912,0.5476754003629872,0.2587053759006327,0.5644499842473563,0.25147695842188544,0.28359348010973073,0.3964496988720644,0.644544854610833,0.5256344304968106,0.5231385397341327,0.3930337855739809,0.45280793129938685,0.23324565123130034,0.38061785799712583,0.45126355222426523,0.45254316358407287,0.44709687949903626,0.4097415582127664,0.4729000796727176,0.39839838385449433,0.45780966275633433,0.31700757246626515,0.636287081941587,0.7948773945908931,0.48615223156106174,0.401669397203016,0.003062054206334116,0.526778553939686,0.5984166740053514,0.5114361287659822,0.7840589074779175,0.20322369398618426,0.4369473133138637,0.540127149804208,0.7817629659455857,0.30008688834585384,0.5342000633696224,0.5867284595727118,0.45942826551161614,0.546265356004288,0.4964353462401075,0.6146146976734878,0.43469834643479144,0.3552832184868071,0.6916858381848788,0.4393799316918766,0.418066451915118,0.5897275160474252,0.26494903666146424,0.2754260142257238,0.4016299783307736,0.5694870497257137,0.5206010411544896,0.22104722642614202,0.34544317849761463,0.31116423685762934,0.5553914877613939,0.2742120921377798,0.6391517336328231,0.5275055727342053,0.5005033011037133,0.5704205760351494,0.35178845977833506,0.4759335491542348,0.43233855363996176,0.414707019335747,0.25347435003403906,0.5687763431784688,0.6607971669488119,0.6582260075268926,0.34503270893165205,0.46322730254852695,0.562151394906072,0.5700257826549511,0.3699853623845884,0.3991824221021859,0.3705308053328421,0.5079399623982904,0.5645993111660098,0.15465963667808355,0.34672455844801786,0.5456848051774645,0.6066109740608302,0.39681379104752007,0.38529772060437506,0.38405661259823914,0.12384623399953358,0.4564713598316976,0.5051432212121035,0.477184936665367,0.0,0.0,0.0,0
0.36221176091872503,0.5954435780731752,0.5002432511205047,0.34912739529163117,0.6280962893968872,0.4160055940600939,0.3922816567202418,0.3753204827428759,0.3465040674473808,0.5633778355001589,0.6784762449995195,0.4528025758506661,0.35400912331027223,0.24109000487394633,0.43060111021620334,0.5476224695815429,0.6062415495997024,0.22405290011330356,0.5771568413155997,0.3845048610555261,0.3112418967103689,0.7651952006892625,0.5106131293585943,0.2991909747313961,0.34551929727716346,0.25539434010679163,0.3188968498767417,0.637127224149996,0.5958966928864364,0.4635919160578048,0.48300089676714586,0.5675382045933032,0.3777913904080739,0.5125414971455408,0.3303896344632892,0.5155802539023945,0.6743850976042348,0.4381898206789413,0.4764576483552313,0.34315240497289495,0.6524608281616472,0.1881769773290452,0.11474680333651534,0.766176724646052,0.16070256715726994,0.33153128120543573,0.5192970688772652,0.7936278364173389,0.25747657108398214,0.5419380775709796,0.7255127132922015,0.38971315344000407,0.6582385122255665,0.32955895339020824,0.0863643757543019,0.5211951172441596,0.23170372531245198,0.6903675406291261,0.3657206881437285,0.40419106026381363,0.345286852965396,0.5235015052569214,0.49030663269626135,0.6348252900290322,0.5291932067217058,0.4867658330756152,0.12550758768096765,0.20894065987280125,0.4851293660500187,0.43607780517716727,0.44578714781623974,0.8780080508891667,0.5075449697637751,0.5148502081923124,0.3693684645705577,0.27964719401404037,0.5654555571726201,0.3712095125648498,0.46665094337113,0.4264508937237976,0.5326017473338571,0.6764025773730733,0.6473705268776074,0.4495211221067224,0.320318029362716,0.4511748950946859,0.6462914805200036,0.6590134550496607,0.36338984670469404,0.327410164414418,0.5148878252145164,0.559978001371049,0.34611841739268256,0.49932274389088915,0.7562951972381345,0.5766807794410448,0.27163937774470875,0.5006770871192721,0.6390101003114178,0.35663023178902403,0.42531626742107503,0.49742031701659023,0.41259254338735524,0.0,0.0,0.0,0
0.6083929580151932,0.5731698230184619,0.43074678695922813,0.652834853733893,0.7408709955341538,0.6626298450250752,0.6902418283667882,0.28244208055335707,0.0984145303904116,0.6349742706611723,0.5210504148772825,0.5088264390970512,0.2385882738765117,0.32472851159798743,0.3997548770237299,0.48678332111077616,0.4459143179622163,0.3168094108511622,0.29916350227591404,0.35170149376289306,0.681702722998571,0.3080725982411286,0.43434111302775136,0.39601791801529573,0.3496514921656588,0.20625489156608218,0.8546147651660323,0.6574448175371301,0.5782153683545111,0.41164953022161077,0.4363880836784608,0.6299248297452712,0.13627162582771174,0.49061572270101805,0.36683578809158585,0.4045010476089574,0.5809124124302107,0.5660308108445669,0.48500317488241657,0.2889736259478188,0.6097255331963018,0.24866756268388446,0.2761998289875432,0.7713373724527582,0.22522692263631786,0.2920887287257221,0.6674804439111981,0.7553718667848321,0.5767355722343976,0.5269212184306047,0.7227976525527426,0.5028265092584856,0.49417166043499966,0.2109283926699041,0.333844427994599,0.5949498045458369,0.06848783826583182,0.6565300063266645,0.3598547378671383,0.6317611903447624,0.4857599453700611,0.6261830494488156,0.422797805009192,0.588671637282142,0.649780430389801,0.6036604380606674,0.12341920482713768,0.31364750820301146,0.25445643628403164,0.6081737437389414,0.2855339737270588,0.49814017394557025,0.3987035764969177,0.7548579294051047,0.5636583028057364,0.3764925478351046,0.553586283123418,0.40466441894725563,0.31437326478978356,0.2593505858053912,0.41342254421860897,0.6454161525281661,0.6242027869473322,0.3393752986508103,0.33513131006427715,0.5011318378536896,0.6301859936623897,0.7209918835518031,0.5560953458418256,0.4380444965605715,0.18163893170287684,0.42908684446963863,0.1401525113569841,0.41307186567433807,0.4569097356813641,0.45305938480279173,0.2649740249082036,0.5372257598199495,0.3441826238396495,0.5466698891463168,0.48412889869378983,0.48867338821538875,0.4023451730868025,0.0,0.0,0.0,0
0.7188870418274591,0.42780063239960275,0.5179802927511227,0.7616935843594691,0.6518176832215904,0.8657054863630538,0.42063189570971776,0.18002551773376346,0.2734013410115231,0.66604857612985,0.5069583802286046,0.33763850960140046,0.2141699824539098,0.4285563719468298,0.7969074449559242,0.35627385981560794,0.6339975312961919,0.3322679854158601,0.3003686343921737,0.24178520945447993,0.512426034018952,0.44043173801160623,0.27355885153680315,0.2538724536474194,0.17850018732802087,0.26974990206813293,0.6276610181026513,0.6222267054650432,0.5028269294971704,0.3206762399980457,0.5193517996468718,0.18363106708808488,0.5067660599152283,0.5665528238767688,0.11589613932480963,0.6341512878202102,0.3535777607743088,0.6716060240623208,0.3974147367451082,0.5153503899851537,0.3649286049086568,0.4228112837628521,0.5024555784020615,0.5342888625413618,0.32203017637567005,0.33289656307322957,0.5958792493148556,0.4899181988071881,0.22779958851282694,0.1528887357562187,0.43611809225414483,0.5588257902528159,0.47443493840361833,0.4915467628370412,0.21468001884010818,0.7375372307200713,0.40439340259043866,0.5100674033825996,0.3737166374067097,0.847818240568676,0.6984957861216624,0.2630093355051234,0.7656172508290942,0.636706195371335,0.7554224231754769,0.6371139697564169,0.32158394549843716,0.18626064556517893,0.5307545751482031,0.36498122677240863,0.34986647624201017,0.565871440201895,0.6788423759573571,0.447008412812683,0.39019027457908995,0.46383657069466866,0.31214968402700194,0.4400325415167165,0.4054709228572248,0.42428653773411007,0.6516844731305671,0.5118712485251308,0.8718160043558778,0.24037767196907536,0.423790386658647,0.31540474104197774,0.5985872313830554,0.5402882444319856,0.1997750471773131,0.32149469379023266,0.5363498959902282,0.7989649259705637,0.09219839804520151,0.37617366392782003,0.27050731933330047,0.5547552366997143,0.15137679202367518,0.508546467337134,0.49362429304816513,0.501655470359871,0.5404100833595474,0.48867338821538875,0.42221256925842293,0.0,0.0,0.0,0
0.541173345941986,0.4769819262655395,0.5946726272209201,0.5472426751610819,0.6793073574686532,0.4106104549107425,0.42268481090727134,0.2738332477487488,0.2501239345146677,0.4814071782609313,0.6692217735757723,0.5061306578149865,0.34965752830638824,0.2440214011760358,0.42737063446264395,0.30221065965968924,0.6002921893410507,0.22163292115616828,0.39578530383258026,0.491012531046897,0.2836240019857272,0.44043173801160623,0.11357703037462251,0.6653389268312083,0.3496514921656588,0.33859485677174006,0.45851486135374087,0.25930981381915813,0.5028269294971704,0.25590876900810194,0.5071320308549255,0.3386514862510764,0.2535489227653036,0.40587529957115576,0.7697166019369056,0.6384577307303908,0.5254478345960474,0.5660308108445669,0.5350667505898533,0.4674521863283399,0.6139832624070555,0.34877296183553563,0.1640052813671969,0.8162695786889796,0.2506864258999006,0.3300495970827535,0.4970947533241063,0.6064104455462977,0.2971504256387309,0.5501502238491068,0.14944740708685422,0.493908355094679,0.6293939012992895,0.29073367933566513,0.19493983447007257,0.673175278436117,0.3187605595479683,0.8124534655873097,0.129370567788724,0.5563938434587902,0.5219426387197782,0.3491323048588629,0.28757082695147723,0.438823302119621,0.6955760556999566,0.4078963670592292,0.4581937851132094,0.35595005268642627,0.3217240771942485,0.4590531999043752,0.2635733105641387,0.7624664966216584,0.34267763816956487,0.49617860162106914,0.6087781835214356,0.518139550704475,0.534086907682611,0.6235378741494536,0.3500360466125628,0.3222215165014916,0.2128284731488782,0.3668081349428234,0.5410395029125709,0.3494068172174263,0.5023301879239901,0.5858944479432249,0.5321377874728608,0.43532137158562406,0.20797431043332534,0.25250178790718314,0.3913363542046643,0.588885434228206,0.22927125049118896,0.5507494681270143,0.4569097356813641,0.6287100751704262,0.5062463854495224,0.44630606932105116,0.6116691324043373,0.4039134551272976,0.5373007363619334,0.4120261839951377,1.0,0.0,0.0,0.0,0
0.4479242085119908,0.716780328778042,0.583394777251519,0.5848376770745776,0.7367487557121433,0.5988225530681807,0.5864951524058627,0.40207319628459426,0.4173706719227764,0.5547758492771074,0.7204828094404431,0.5614211049966582,0.12773376497452288,0.48151443645560993,0.34686257855463204,0.6280859905418441,0.6460480167336796,0.41369919923613563,0.3597427429681749,0.574517541534367,0.6704492563170557,0.620498745982686,0.43245751035092533,0.361307758020799,0.4966565364445875,0.014334363812354216,0.40388893226353206,0.6181660122282852,0.5376835650200859,0.476717075230415,0.4266268213514009,0.45998095264381855,0.2783312350762094,0.37851066683175993,0.5105227538588006,0.5896799671038065,0.628086422753618,0.5732852786941341,0.11686116756774921,0.2711558119452019,0.4136934927187479,0.1446983166750111,0.33443365665065117,0.3289098268378539,0.5422442214403576,0.5784403267261038,0.5452752344603269,0.7317278166172847,0.3739634970747927,0.26773709963898557,0.7342569446116314,0.5502786223001505,0.40782746677552273,0.13508109040378305,0.6883393949839519,0.6460527364484916,0.408411361057162,0.13327498981130526,0.37016087937255854,0.5156319308126195,0.35777505276140414,0.3441670870290027,0.6540547024006814,0.5750897848474172,0.6443821724211831,0.5530981198900228,0.4696811736373241,0.1911929101268319,0.39733196148231126,0.45759720366439577,0.5152205413288153,0.49814017394557025,0.5542323945488229,0.7576178992434448,0.5043669219532628,0.3274580795683319,0.4342579580473064,0.3845208973296482,0.8183395921885884,0.45793365030384403,0.6009678865666347,0.612500972299747,0.37060873623951507,0.3242759283651474,0.4778988214226298,0.5070592442118257,0.6095174482843891,0.24908290784928874,0.3382674613409186,0.5409133238195585,0.2707164491082573,0.4796332477223304,0.3658676120180336,0.5187261484477347,0.5803568107011453,0.3687809431666485,0.522888396826441,0.3905590524503016,0.5202685355201848,0.2893098897498903,0.6700210257230502,0.4758884887191081,0.6170922307489155,0.0,0.0,0.0,0
0.5015459390336745,0.5124856336247263,0.39664856993297326,0.6107287364249607,0.7141900596055268,0.4574229991225775,0.689367273577724,0.251840350626597,0.32339697629672337,0.5491391084158032,0.504656998764526,0.4847096896488049,0.3222757126438545,0.3300344496306575,0.33412907516359713,0.21943762366215291,0.5065446567733951,0.5415117357451876,0.21716637250438173,0.39681969303634873,0.6339552118152205,0.43017544179667655,0.36554113335077076,0.44460918314956854,0.3444291514866246,0.38999121040230356,0.49721621951738354,0.5551543042681497,0.4078781509878298,0.4351632020770832,0.3112474667400523,0.39876898634353214,0.1698958563325871,0.42479791978789694,0.40508236282190746,1.0,0.4188503720452328,0.5697908390735048,0.25859061114878734,0.3799341807439408,0.41657985578058204,0.285425109709173,0.2761998289875432,0.6491397573133734,0.37200532515103657,0.4321799688500493,0.5767783297827606,0.6962050986875342,0.15137249573414716,0.36472071631701325,0.389002588470308,0.4268898138386818,0.8287953978875333,0.2769951796461649,0.5228860162659599,0.5669014436686396,0.44388013808428656,0.6237044470275714,0.21019146709003028,0.7817663587526699,0.7076173389049117,0.3744844334361091,0.38132540943620113,0.5240851727008117,0.6116642304263559,0.5289389704341093,0.3763298946502873,0.6647425360858772,0.30099818594348704,0.4864932446893417,0.47504302162574513,0.7152912267692161,0.7664351969512585,0.17385061928539558,0.5511765341225389,0.5126878004754184,0.5373524367273196,0.44799442563287695,0.5269045785642673,0.44815084879555156,0.46321016502127327,0.37533655467897475,0.5246468037771781,0.4691423946718437,0.3513882237111667,0.4701245281833657,0.5037505183651707,0.3363738582219569,0.2441922322955284,0.4270186945047849,0.5358492184963897,0.5109376740908731,0.33896987001455353,0.24913816191160917,0.5308697500446949,0.8125095104508946,0.17459734156666637,0.3262313087744961,0.3874555133104345,0.43723143123002345,0.3977120986496987,0.3642847666960364,0.450234364941082,0.0,0.0,0.0,0
0.756186366942628,0.577380549196891,0.5376418342129893,0.7954434900174431,0.6888700355389923,0.7212670303621087,0.6343953460696097,0.31035602249353256,0.2309720746708908,0.7000318816365534,0.42795048337231995,0.7923784664268965,0.4067209057107473,0.3300344496306575,0.64130974769355,0.13648449739080878,0.5285328529260652,0.5498543185395559,0.3296854873286593,0.23455860595782388,0.512426034018952,0.39212618568429825,0.19713041303419837,0.4423002020055454,0.3035254748674977,0.3060352854219936,0.7104446207576229,0.5352287167849059,0.36684397925507756,0.32776167270324813,0.6264367095512811,0.2370247640875908,0.3719470251541302,0.5833379073217871,0.5129360558547768,0.43774316223614546,0.6986659654708837,0.7099296785957211,0.6058865885675129,0.4486439785084816,0.5354617835431956,0.37293610683194783,0.11412092273743038,0.35464703636982625,0.5224285075530131,0.4648919841460435,0.5152122618826196,0.18982060876072535,0.18451624565425245,0.3839273783869798,0.28027214521916693,0.7438527770438809,0.43339141855749974,0.4199710517844292,0.49570359032693506,0.6125757632394959,0.41642916915413675,0.5817121631236495,0.34338192300833775,0.7665471015992813,0.6053189099554583,0.25211787142469494,0.22623794935293265,0.5399070360871256,0.6809601110923239,0.642594940431117,0.3462778800262217,0.3572104722451332,0.41382349026343257,0.5204384137574962,0.29780921489587087,0.3195828895405647,0.34022489359170965,0.42636252631482374,0.6099770003548718,0.337587413787565,0.504491554471036,0.6401148612185652,0.33341682788688987,0.2639158806196607,0.3454330626999078,0.5118712485251308,0.6307730636745921,0.5295302950198612,0.4611404987674226,0.49637275630737915,0.40148482576016203,0.2204270286926239,0.22762324178044221,0.44317706479661384,0.42257824256123044,0.8558883445263371,0.19038206867190935,0.5448109322757718,0.4569097356813641,0.3653522384902546,0.5441228893273014,0.27377331011927836,0.5302873062794582,0.4686230011658177,0.42618987620364396,0.5851593390189199,0.3735451326167829,0.0,0.0,0.0,0
0.287312954218708,0.5704355206129728,0.9704894585425019,0.5644045452672719,0.6679199779790073,0.36514946299699996,0.5133510380976907,0.46823440559889795,0.10810518642222867,0.537342702212491,0.27830808778782157,0.5499217576032589,0.4025642831457708,0.28377118121735034,0.35077768010199023,0.5618896038275087,0.5796932659188667,0.31892317109797247,0.5070773037465145,0.3895598974138046,0.7999313105961762,0.44043173801160623,0.7451415392103062,0.24684121262630773,0.30307155090295573,0.1459869788416701,0.40190408783156145,0.524182436339261,0.33611334746643207,0.8826088365630319,0.5237595922943863,0.64648549975893,0.2376762386678892,0.51500886531224,0.5349098944078912,0.4339498138557525,0.650571899648878,0.5312574082153245,0.5880777748743079,0.3597001649924656,0.38916341346899,0.3918752019096049,0.2010958833970313,0.5216641703816148,0.43295596473315195,0.7621526198883157,0.680505011829084,0.4266934272822786,0.5118683059024463,0.4564246533034281,0.45463605823962217,0.45648290345912884,0.3792505657781264,0.3188556290049168,0.2818759135996278,0.5290410079964826,0.46204397362421823,0.6388554728734723,0.35479610384108207,0.4896371345053988,0.5244967797117396,0.2694452544343049,0.4763630865622184,0.4453759184973864,0.6778775201638242,0.601032542072742,0.2710262898078543,0.2946675969438374,0.39733196148231126,0.5127234649827581,0.47529088223579796,0.30889095766079755,0.41780596715220447,0.5302579476921149,0.6449850400896789,0.38270498882643034,0.6797237880501632,0.4206976236115606,0.6146355061111299,0.44815084879555156,0.46321016502127327,0.5429135599831912,0.44094027162654376,0.3480619979876685,0.712737031645873,0.4350568674298646,0.6013511484226651,0.5122882755877695,0.2438801526760224,0.46209756671578617,0.6666949311244934,0.46427157737912766,0.35450668218162495,0.6677342251479811,0.5642797383627154,0.3434053730350727,0.3127417390606139,0.22846216892761698,0.5440458157306195,0.486647208372132,0.48412889869378983,0.48867338821538875,0.3274698138794565,0.0,0.0,0.0,0
